"","BO21_tempmean_bdmax","BO21_tempmean_ss","BO22_chlomean_ss","BO22_salinitymean_bdmax","BO22_salinitymean_ss","pa"
"9213",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9214",9.84325,8.479806,1.318913,33.650246,30.087677,1
"9215",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9216",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9217",6.646921,8.457728,1.334337,32.346096,30.072259,1
"9218",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9219",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9220",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9221",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9222",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9223",6.221054,8.972713,0.4092,31.626728,30.516929,1
"9224",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9225",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9226",NA,NA,NA,NA,NA,1
"9227",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9228",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9229",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9230",9.84325,8.479806,1.318913,33.650246,30.087677,1
"9231",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9232",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9233",9.84325,8.479806,1.318913,33.650246,30.087677,1
"9234",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9235",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9236",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9237",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9238",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9239",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9240",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9241",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9242",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9243",NA,NA,NA,NA,NA,1
"9244",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9245",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9246",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9247",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9248",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9249",NA,NA,NA,NA,NA,1
"9250",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9251",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9252",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9253",NA,NA,NA,NA,NA,1
"9254",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9255",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9256",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9257",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9258",9.84325,8.479806,1.318913,33.650246,30.087677,1
"9259",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9260",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9261",NA,NA,NA,NA,NA,1
"9262",NA,NA,NA,NA,NA,1
"9263",NA,NA,NA,NA,NA,1
"9264",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9265",NA,NA,NA,NA,NA,1
"9266",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9267",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9268",9.84325,8.479806,1.318913,33.650246,30.087677,1
"9269",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9270",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9271",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9272",9.84325,8.479806,1.318913,33.650246,30.087677,1
"9273",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9274",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9275",NA,NA,NA,NA,NA,1
"9276",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9277",NA,NA,NA,NA,NA,1
"9278",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9279",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9280",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9281",NA,NA,NA,NA,NA,1
"9282",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9283",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9284",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9285",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9286",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9287",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9288",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9289",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9290",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9291",6.646921,8.457728,1.334337,32.346096,30.072259,1
"9292",9.84325,8.479806,1.318913,33.650246,30.087677,1
"9293",9.84325,8.479806,1.318913,33.650246,30.087677,1
"9294",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9295",NA,NA,NA,NA,NA,1
"9296",NA,NA,NA,NA,NA,1
"9297",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9298",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9299",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9300",NA,NA,NA,NA,NA,1
"9301",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9302",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9303",6.646921,8.457728,1.334337,32.346096,30.072259,1
"9304",NA,NA,NA,NA,NA,1
"9305",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9306",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9307",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9308",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9309",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9310",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9311",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9312",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9313",9.84325,8.479806,1.318913,33.650246,30.087677,1
"9314",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9315",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9316",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9317",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9318",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9319",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9320",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9321",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9322",9.84325,8.479806,1.318913,33.650246,30.087677,1
"9323",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9324",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9325",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9326",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9327",NA,NA,NA,NA,NA,1
"9328",NA,NA,NA,NA,NA,1
"9329",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9330",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9331",NA,NA,NA,NA,NA,1
"9332",NA,NA,NA,NA,NA,1
"9333",NA,NA,NA,NA,NA,1
"9334",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9335",6.221054,8.972713,0.4092,31.626728,30.516929,1
"9336",NA,NA,NA,NA,NA,1
"9337",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9338",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9339",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9340",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9341",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9342",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9343",5.092794,8.787332,0.448787,32.169716,30.439085,1
"9344",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9345",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9346",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9347",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9348",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9349",NA,NA,NA,NA,NA,1
"9350",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9351",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9352",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9353",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9354",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9355",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9356",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9357",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9358",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9359",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9360",NA,NA,NA,NA,NA,1
"9361",NA,NA,NA,NA,NA,1
"9362",NA,NA,NA,NA,NA,1
"9363",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9364",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9365",6.646921,8.457728,1.334337,32.346096,30.072259,1
"9366",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9367",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9368",5.292134,8.957577,0.418972,32.208462,30.512912,1
"9369",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9370",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9371",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9372",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9373",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9374",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9375",NA,NA,NA,NA,NA,1
"9376",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9377",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9378",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9379",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9380",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9381",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9382",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9383",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9384",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9385",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9386",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9387",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9388",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9389",NA,NA,NA,NA,NA,1
"9390",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9391",NA,NA,NA,NA,NA,1
"9392",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9393",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9394",NA,NA,NA,NA,NA,1
"9395",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9396",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9397",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9398",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9399",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9400",NA,NA,NA,NA,NA,1
"9401",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9402",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9403",NA,NA,NA,NA,NA,1
"9404",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9405",NA,NA,NA,NA,NA,1
"9406",NA,NA,NA,NA,NA,1
"9407",NA,NA,NA,NA,NA,1
"9408",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9409",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9410",NA,NA,NA,NA,NA,1
"9411",NA,NA,NA,NA,NA,1
"9412",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9413",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9414",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9415",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9416",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9417",NA,NA,NA,NA,NA,1
"9418",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9419",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9420",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9421",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9422",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9423",NA,NA,NA,NA,NA,1
"9424",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9425",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9426",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9427",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9428",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9429",NA,NA,NA,NA,NA,1
"9430",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9431",NA,NA,NA,NA,NA,1
"9432",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9433",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9434",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9435",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9436",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9437",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9438",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9439",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9440",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9441",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9442",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9443",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9444",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9445",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9446",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9447",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9448",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9449",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9450",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9451",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9452",9.84325,8.479806,1.318913,33.650246,30.087677,1
"9453",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9454",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9455",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9456",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9457",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9458",NA,NA,NA,NA,NA,1
"9459",NA,NA,NA,NA,NA,1
"9460",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9461",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9462",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9463",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9464",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9465",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9466",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9467",NA,NA,NA,NA,NA,1
"9468",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9469",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9470",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9471",6.330499,8.456971,1.280386,32.359314,30.205078,1
"9472",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9473",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9474",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9475",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9476",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9477",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9478",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9479",NA,NA,NA,NA,NA,1
"9480",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9481",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9482",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9483",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9484",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9485",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9486",NA,NA,NA,NA,NA,1
"9487",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9488",5.292134,8.957577,0.418972,32.208462,30.512912,1
"9489",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9490",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9491",NA,NA,NA,NA,NA,1
"9492",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9493",NA,NA,NA,NA,NA,1
"9494",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9495",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9496",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9497",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9498",NA,NA,NA,NA,NA,1
"9499",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9500",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9501",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9502",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9503",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9504",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9505",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9506",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9507",NA,NA,NA,NA,NA,1
"9508",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9509",5.092794,8.787332,0.448787,32.169716,30.439085,1
"9510",NA,NA,NA,NA,NA,1
"9511",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9512",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9513",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9514",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9515",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9516",NA,NA,NA,NA,NA,1
"9517",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9518",NA,NA,NA,NA,NA,1
"9519",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9520",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9521",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9522",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9523",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9524",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9525",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9526",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9527",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9528",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9529",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9530",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9531",NA,NA,NA,NA,NA,1
"9532",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9533",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9534",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9535",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9536",NA,NA,NA,NA,NA,1
"9537",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9538",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9539",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9540",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9541",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9542",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9543",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9544",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9545",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9546",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9547",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9548",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9549",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9550",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9551",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9552",9.84325,8.479806,1.318913,33.650246,30.087677,1
"9553",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9554",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9555",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9556",NA,NA,NA,NA,NA,1
"9557",6.646921,8.457728,1.334337,32.346096,30.072259,1
"9558",6.646921,8.457728,1.334337,32.346096,30.072259,1
"9559",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9560",NA,NA,NA,NA,NA,1
"9561",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9562",NA,NA,NA,NA,NA,1
"9563",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9564",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9565",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9566",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9567",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9568",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9569",NA,NA,NA,NA,NA,1
"9570",NA,NA,NA,NA,NA,1
"9571",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9572",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9573",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9574",NA,NA,NA,NA,NA,1
"9575",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9576",9.84325,8.479806,1.318913,33.650246,30.087677,1
"9577",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9578",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9579",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9580",NA,NA,NA,NA,NA,1
"9581",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9582",NA,NA,NA,NA,NA,1
"9583",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9584",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9585",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9586",NA,NA,NA,NA,NA,1
"9587",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9588",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9589",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9590",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9591",6.646921,8.457728,1.334337,32.346096,30.072259,1
"9592",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9593",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9594",5.292134,8.957577,0.418972,32.208462,30.512912,1
"9595",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9596",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9597",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9598",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9599",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9600",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9601",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9602",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9603",NA,NA,NA,NA,NA,1
"9604",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9605",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9606",NA,NA,NA,NA,NA,1
"9607",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9608",6.221054,8.972713,0.4092,31.626728,30.516929,1
"9609",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9610",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9611",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9612",6.646921,8.457728,1.334337,32.346096,30.072259,1
"9613",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9614",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9615",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9616",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9617",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9618",5.292134,8.957577,0.418972,32.208462,30.512912,1
"9619",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9620",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9621",9.84325,8.479806,1.318913,33.650246,30.087677,1
"9622",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9623",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9624",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9625",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9626",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9627",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9628",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9629",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9630",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9631",NA,NA,NA,NA,NA,1
"9632",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9633",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9634",NA,NA,NA,NA,NA,1
"9635",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9636",NA,NA,NA,NA,NA,1
"9637",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9638",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9639",NA,NA,NA,NA,NA,1
"9640",9.84325,8.479806,1.318913,33.650246,30.087677,1
"9641",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9642",NA,NA,NA,NA,NA,1
"9643",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9644",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9645",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9646",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9647",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9648",6.642415,8.452697,1.310199,32.668194,30.076541,1
"9649",5.092794,8.787332,0.448787,32.169716,30.439085,1
"9650",9.84325,8.479806,1.318913,33.650246,30.087677,1
"9651",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9652",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9653",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9654",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9655",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9656",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9657",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9658",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9659",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9660",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9661",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9662",NA,NA,NA,NA,NA,1
"9663",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9664",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9665",NA,NA,NA,NA,NA,1
"9666",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9667",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9668",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9669",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9670",6.646921,8.457728,1.334337,32.346096,30.072259,1
"9671",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9672",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9673",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9674",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9675",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9676",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9677",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9678",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9679",NA,NA,NA,NA,NA,1
"9680",8.344789,8.859585,0.432064,31.146389,30.498167,1
"9681",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9682",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9683",6.473689,8.707038,0.442826,31.586199,30.436738,1
"9684",6.473689,8.707038,0.442826,31.586199,30.436738,1
