"","X","BO21_tempmean_bdmax","BO21_tempmean_ss","BO22_chlomean_ss","BO22_salinitymean_bdmax","BO22_salinitymean_ss","pa"
"12717",12717,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12718",12718,NA,NA,NA,NA,NA,1
"12719",12719,8.344789,8.859585,0.432064,31.146389,30.498167,1
"12720",12720,6.642415,8.452697,1.310199,32.668194,30.076541,1
"12721",12721,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12722",12722,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12723",12723,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12724",12724,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12725",12725,NA,NA,NA,NA,NA,1
"12726",12726,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12727",12727,NA,NA,NA,NA,NA,1
"12728",12728,6.642415,8.452697,1.310199,32.668194,30.076541,1
"12729",12729,8.344789,8.859585,0.432064,31.146389,30.498167,1
"12730",12730,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12731",12731,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12732",12732,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12733",12733,7.316595,8.451973,1.281597,31.951115,30.410813,1
"12734",12734,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12735",12735,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12736",12736,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12737",12737,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12738",12738,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12739",12739,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12740",12740,NA,NA,NA,NA,NA,1
"12741",12741,NA,NA,NA,NA,NA,1
"12742",12742,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12743",12743,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12744",12744,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12745",12745,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12746",12746,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12747",12747,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12748",12748,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12749",12749,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12750",12750,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12751",12751,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12752",12752,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12753",12753,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12754",12754,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12755",12755,6.642415,8.452697,1.310199,32.668194,30.076541,1
"12756",12756,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12757",12757,8.344789,8.859585,0.432064,31.146389,30.498167,1
"12758",12758,8.344789,8.859585,0.432064,31.146389,30.498167,1
"12759",12759,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12760",12760,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12761",12761,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12762",12762,NA,NA,NA,NA,NA,1
"12763",12763,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12764",12764,6.642415,8.452697,1.310199,32.668194,30.076541,1
"12765",12765,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12766",12766,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12767",12767,NA,NA,NA,NA,NA,1
"12768",12768,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12769",12769,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12770",12770,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12771",12771,8.344789,8.859585,0.432064,31.146389,30.498167,1
"12772",12772,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12773",12773,NA,NA,NA,NA,NA,1
"12774",12774,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12775",12775,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12776",12776,8.344789,8.859585,0.432064,31.146389,30.498167,1
"12777",12777,8.344789,8.859585,0.432064,31.146389,30.498167,1
"12778",12778,NA,NA,NA,NA,NA,1
"12779",12779,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12780",12780,6.330499,8.456971,1.280386,32.359314,30.205078,1
"12781",12781,NA,NA,NA,NA,NA,1
"12782",12782,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12783",12783,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12784",12784,9.84325,8.479806,1.318913,33.650246,30.087677,1
"12785",12785,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12786",12786,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12787",12787,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12788",12788,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12789",12789,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12790",12790,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12791",12791,6.642415,8.452697,1.310199,32.668194,30.076541,1
"12792",12792,6.330499,8.456971,1.280386,32.359314,30.205078,1
"12793",12793,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12794",12794,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12795",12795,NA,NA,NA,NA,NA,1
"12796",12796,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12797",12797,9.84325,8.479806,1.318913,33.650246,30.087677,1
"12798",12798,NA,NA,NA,NA,NA,1
"12799",12799,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12800",12800,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12801",12801,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12802",12802,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12803",12803,5.092794,8.787332,0.448787,32.169716,30.439085,1
"12804",12804,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12805",12805,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12806",12806,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12807",12807,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12808",12808,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12809",12809,NA,NA,NA,NA,NA,1
"12810",12810,NA,NA,NA,NA,NA,1
"12811",12811,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12812",12812,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12813",12813,NA,NA,NA,NA,NA,1
"12814",12814,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12815",12815,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12816",12816,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12817",12817,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12818",12818,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12819",12819,8.344789,8.859585,0.432064,31.146389,30.498167,1
"12820",12820,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12821",12821,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12822",12822,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12823",12823,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12824",12824,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12825",12825,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12826",12826,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12827",12827,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12828",12828,8.344789,8.859585,0.432064,31.146389,30.498167,1
"12829",12829,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12830",12830,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12831",12831,NA,NA,NA,NA,NA,1
"12832",12832,8.344789,8.859585,0.432064,31.146389,30.498167,1
"12833",12833,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12834",12834,6.642415,8.452697,1.310199,32.668194,30.076541,1
"12835",12835,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12836",12836,6.330499,8.456971,1.280386,32.359314,30.205078,1
"12837",12837,NA,NA,NA,NA,NA,1
"12838",12838,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12839",12839,NA,NA,NA,NA,NA,1
"12840",12840,6.646921,8.457728,1.334337,32.346096,30.072259,1
"12841",12841,NA,NA,NA,NA,NA,1
"12842",12842,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12843",12843,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12844",12844,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12845",12845,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12846",12846,8.344789,8.859585,0.432064,31.146389,30.498167,1
"12847",12847,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12848",12848,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12849",12849,8.344789,8.859585,0.432064,31.146389,30.498167,1
"12850",12850,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12851",12851,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12852",12852,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12853",12853,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12854",12854,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12855",12855,6.642415,8.452697,1.310199,32.668194,30.076541,1
"12856",12856,9.84325,8.479806,1.318913,33.650246,30.087677,1
"12857",12857,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12858",12858,7.800991,8.492763,1.238894,33.303104,30.505847,1
"12859",12859,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12860",12860,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12861",12861,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12862",12862,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12863",12863,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12864",12864,NA,NA,NA,NA,NA,1
"12865",12865,6.642415,8.452697,1.310199,32.668194,30.076541,1
"12866",12866,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12867",12867,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12868",12868,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12869",12869,NA,NA,NA,NA,NA,1
"12870",12870,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12871",12871,6.642415,8.452697,1.310199,32.668194,30.076541,1
"12872",12872,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12873",12873,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12874",12874,8.344789,8.859585,0.432064,31.146389,30.498167,1
"12875",12875,NA,NA,NA,NA,NA,1
"12876",12876,8.344789,8.859585,0.432064,31.146389,30.498167,1
"12877",12877,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12878",12878,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12879",12879,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12880",12880,8.344789,8.859585,0.432064,31.146389,30.498167,1
"12881",12881,NA,NA,NA,NA,NA,1
"12882",12882,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12883",12883,NA,NA,NA,NA,NA,1
"12884",12884,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12885",12885,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12886",12886,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12887",12887,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12888",12888,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12889",12889,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12890",12890,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12891",12891,NA,NA,NA,NA,NA,1
"12892",12892,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12893",12893,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12894",12894,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12895",12895,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12896",12896,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12897",12897,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12898",12898,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12899",12899,8.344789,8.859585,0.432064,31.146389,30.498167,1
"12900",12900,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12901",12901,NA,NA,NA,NA,NA,1
"12902",12902,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12903",12903,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12904",12904,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12905",12905,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12906",12906,NA,NA,NA,NA,NA,1
"12907",12907,6.642415,8.452697,1.310199,32.668194,30.076541,1
"12908",12908,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12909",12909,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12910",12910,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12911",12911,6.642415,8.452697,1.310199,32.668194,30.076541,1
"12912",12912,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12913",12913,NA,NA,NA,NA,NA,1
"12914",12914,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12915",12915,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12916",12916,5.292134,8.957577,0.418972,32.208462,30.512912,1
"12917",12917,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12918",12918,NA,NA,NA,NA,NA,1
"12919",12919,6.642415,8.452697,1.310199,32.668194,30.076541,1
"12920",12920,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12921",12921,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12922",12922,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12923",12923,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12924",12924,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12925",12925,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12926",12926,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12927",12927,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12928",12928,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12929",12929,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12930",12930,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12931",12931,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12932",12932,NA,NA,NA,NA,NA,1
"12933",12933,NA,NA,NA,NA,NA,1
"12934",12934,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12935",12935,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12936",12936,6.642415,8.452697,1.310199,32.668194,30.076541,1
"12937",12937,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12938",12938,5.292134,8.957577,0.418972,32.208462,30.512912,1
"12939",12939,6.642415,8.452697,1.310199,32.668194,30.076541,1
"12940",12940,NA,NA,NA,NA,NA,1
"12941",12941,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12942",12942,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12943",12943,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12944",12944,NA,NA,NA,NA,NA,1
"12945",12945,NA,NA,NA,NA,NA,1
"12946",12946,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12947",12947,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12948",12948,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12949",12949,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12950",12950,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12951",12951,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12952",12952,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12953",12953,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12954",12954,6.642415,8.452697,1.310199,32.668194,30.076541,1
"12955",12955,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12956",12956,6.642415,8.452697,1.310199,32.668194,30.076541,1
"12957",12957,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12958",12958,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12959",12959,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12960",12960,9.84325,8.479806,1.318913,33.650246,30.087677,1
"12961",12961,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12962",12962,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12963",12963,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12964",12964,6.642415,8.452697,1.310199,32.668194,30.076541,1
"12965",12965,6.642415,8.452697,1.310199,32.668194,30.076541,1
"12966",12966,NA,NA,NA,NA,NA,1
"12967",12967,6.646921,8.457728,1.334337,32.346096,30.072259,1
"12968",12968,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12969",12969,NA,NA,NA,NA,NA,1
"12970",12970,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12971",12971,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12972",12972,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12973",12973,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12974",12974,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12975",12975,NA,NA,NA,NA,NA,1
"12976",12976,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12977",12977,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12978",12978,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12979",12979,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12980",12980,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12981",12981,6.642415,8.452697,1.310199,32.668194,30.076541,1
"12982",12982,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12983",12983,NA,NA,NA,NA,NA,1
"12984",12984,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12985",12985,NA,NA,NA,NA,NA,1
"12986",12986,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12987",12987,6.642415,8.452697,1.310199,32.668194,30.076541,1
"12988",12988,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12989",12989,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12990",12990,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12991",12991,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12992",12992,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12993",12993,5.092794,8.787332,0.448787,32.169716,30.439085,1
"12994",12994,NA,NA,NA,NA,NA,1
"12995",12995,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12996",12996,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12997",12997,NA,NA,NA,NA,NA,1
"12998",12998,6.473689,8.707038,0.442826,31.586199,30.436738,1
"12999",12999,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13000",13000,NA,NA,NA,NA,NA,1
"13001",13001,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13002",13002,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13003",13003,NA,NA,NA,NA,NA,1
"13004",13004,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13005",13005,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13006",13006,6.642415,8.452697,1.310199,32.668194,30.076541,1
"13007",13007,6.642415,8.452697,1.310199,32.668194,30.076541,1
"13008",13008,NA,NA,NA,NA,NA,1
"13009",13009,NA,NA,NA,NA,NA,1
"13010",13010,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13011",13011,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13012",13012,NA,NA,NA,NA,NA,1
"13013",13013,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13014",13014,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13015",13015,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13016",13016,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13017",13017,NA,NA,NA,NA,NA,1
"13018",13018,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13019",13019,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13020",13020,NA,NA,NA,NA,NA,1
"13021",13021,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13022",13022,8.344789,8.859585,0.432064,31.146389,30.498167,1
"13023",13023,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13024",13024,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13025",13025,6.642415,8.452697,1.310199,32.668194,30.076541,1
"13026",13026,6.642415,8.452697,1.310199,32.668194,30.076541,1
"13027",13027,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13028",13028,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13029",13029,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13030",13030,6.642415,8.452697,1.310199,32.668194,30.076541,1
"13031",13031,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13032",13032,NA,NA,NA,NA,NA,1
"13033",13033,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13034",13034,NA,NA,NA,NA,NA,1
"13035",13035,NA,NA,NA,NA,NA,1
"13036",13036,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13037",13037,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13038",13038,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13039",13039,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13040",13040,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13041",13041,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13042",13042,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13043",13043,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13044",13044,6.642415,8.452697,1.310199,32.668194,30.076541,1
"13045",13045,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13046",13046,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13047",13047,8.344789,8.859585,0.432064,31.146389,30.498167,1
"13048",13048,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13049",13049,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13050",13050,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13051",13051,NA,NA,NA,NA,NA,1
"13052",13052,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13053",13053,NA,NA,NA,NA,NA,1
"13054",13054,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13055",13055,8.344789,8.859585,0.432064,31.146389,30.498167,1
"13056",13056,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13057",13057,6.646921,8.457728,1.334337,32.346096,30.072259,1
"13058",13058,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13059",13059,9.84325,8.479806,1.318913,33.650246,30.087677,1
"13060",13060,NA,NA,NA,NA,NA,1
"13061",13061,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13062",13062,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13063",13063,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13064",13064,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13065",13065,NA,NA,NA,NA,NA,1
"13066",13066,NA,NA,NA,NA,NA,1
"13067",13067,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13068",13068,8.344789,8.859585,0.432064,31.146389,30.498167,1
"13069",13069,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13070",13070,NA,NA,NA,NA,NA,1
"13071",13071,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13072",13072,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13073",13073,6.16758,8.778627,0.455033,31.611547,30.438552,1
"13074",13074,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13075",13075,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13076",13076,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13077",13077,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13078",13078,6.642415,8.452697,1.310199,32.668194,30.076541,1
"13079",13079,6.642415,8.452697,1.310199,32.668194,30.076541,1
"13080",13080,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13081",13081,NA,NA,NA,NA,NA,1
"13082",13082,NA,NA,NA,NA,NA,1
"13083",13083,NA,NA,NA,NA,NA,1
"13084",13084,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13085",13085,NA,NA,NA,NA,NA,1
"13086",13086,6.642415,8.452697,1.310199,32.668194,30.076541,1
"13087",13087,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13088",13088,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13089",13089,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13090",13090,6.646921,8.457728,1.334337,32.346096,30.072259,1
"13091",13091,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13092",13092,NA,NA,NA,NA,NA,1
"13093",13093,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13094",13094,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13095",13095,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13096",13096,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13097",13097,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13098",13098,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13099",13099,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13100",13100,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13101",13101,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13102",13102,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13103",13103,NA,NA,NA,NA,NA,1
"13104",13104,6.642415,8.452697,1.310199,32.668194,30.076541,1
"13105",13105,6.646921,8.457728,1.334337,32.346096,30.072259,1
"13106",13106,7.316595,8.451973,1.281597,31.951115,30.410813,1
"13107",13107,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13108",13108,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13109",13109,8.344789,8.859585,0.432064,31.146389,30.498167,1
"13110",13110,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13111",13111,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13112",13112,6.642415,8.452697,1.310199,32.668194,30.076541,1
"13113",13113,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13114",13114,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13115",13115,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13116",13116,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13117",13117,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13118",13118,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13119",13119,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13120",13120,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13121",13121,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13122",13122,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13123",13123,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13124",13124,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13125",13125,NA,NA,NA,NA,NA,1
"13126",13126,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13127",13127,6.642415,8.452697,1.310199,32.668194,30.076541,1
"13128",13128,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13129",13129,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13130",13130,NA,NA,NA,NA,NA,1
"13131",13131,NA,NA,NA,NA,NA,1
"13132",13132,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13133",13133,8.344789,8.859585,0.432064,31.146389,30.498167,1
"13134",13134,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13135",13135,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13136",13136,6.642415,8.452697,1.310199,32.668194,30.076541,1
"13137",13137,NA,NA,NA,NA,NA,1
"13138",13138,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13139",13139,NA,NA,NA,NA,NA,1
"13140",13140,8.344789,8.859585,0.432064,31.146389,30.498167,1
"13141",13141,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13142",13142,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13143",13143,6.473689,8.707038,0.442826,31.586199,30.436738,1
"13144",13144,8.344789,8.859585,0.432064,31.146389,30.498167,1
"13145",13145,6.473689,8.707038,0.442826,31.586199,30.436738,1
